321	86	21	0	99	74	0	0	0	0	-51	0	1705
293	86	31	0	65	0	0	0	0	0	0	0	1706
361	86	67	49	59	73	84	79	75	72	53	61	1707
434	89	-78	-24	5	8	14	53	59	36	56	0	1708
344	89	0	100	100	0	100	100	100	100	0	0	1709
371	89	15	19	63	51	80	48	16	-70	-84	-47	1710
453	89	8	62	91	24	54	78	24	-29	12	-57	1711
336	89	-21	-26	15	44	44	13	-8	29	4	-3	1712
537	89	0	0	0	0	13	0	0	-25	-30	0	1713
35	89	0	76	56	0	0	57	78	0	0	0	1714
69	89	0	0	16	6	26	61	53	31	0	0	1715
424	89	26	45	44	32	73	-18	0	-34	-63	5	1716
479	89	53	33	51	25	18	-77	45	53	40	0	1717
243	89	2	13	56	56	49	50	49	13	7	5	1718
456	89	0	-10	20	5	40	15	5	0	0	0	1719
554	89	0	0	55	33	39	0	41	47	47	29	1720
154	89	19	16	-28	-13	33	24	23	26	23	25	1721
451	89	54	62	64	21	26	57	10	-38	-37	12	1722
214	89	0	0	79	59	37	0	12	4	0	0	1723
373	89	-20	-15	10	20	30	40	45	20	5	10	1724
208	89	-29	-21	-6	13	-2	-19	-6	-2	-13	-2	1725
465	89	10	-30	48	23	9	-32	-16	-34	-48	0	1726
267	89	0	0	100	0	54	0	0	0	0	0	1727
285	89	37	21	-73	4	11	-36	23	-90	0	18	1728
346	89	-9	18	48	45	22	44	0	25	22	-1	1729
215	89	0	14	44	0	0	31	3	0	0	0	1730
49	89	31	28	29	36	64	-11	18	6	-2	12	1731
76	89	2	3	66	2	60	-1	-3	-4	-2	2	1732
224	89	19	16	13	31	20	7	22	32	16	20	1733
444	89	0	0	80	40	40	5	20	-20	-20	20	1734
100	89	0	0	0	0	0	0	0	0	0	0	1735
281	90	0	0	53	0	0	0	31	43	0	0	1736
345	90	0	0	22	76	10	0	5	0	0	0	1737
209	90	-57	-61	-38	33	13	13	1	39	43	39	1738
261	90	0	0	0	10	0	0	5	0	0	0	1739
75	90	-99	-99	28	55	-96	-98	-96	-96	-96	-97	1740
593	90	0	0	0	0	-75	0	-73	0	0	17	1741
275	90	3	28	71	6	5	1	1	3	5	6	1742
480	90	0	0	88	89	0	0	0	0	0	0	1743
105	90	0	50	50	50	48	47	47	47	0	0	1744
242	90	19	-92	80	46	-90	-91	-92	-94	-92	-92	1745
514	90	-55	-67	-56	-72	-62	-75	-51	-75	-60	-54	1746
13	90	0	29	-17	0	15	0	0	0	0	0	1747
558	90	-38	-18	-13	9	33	-18	0	2	-93	-92	1748
12	90	-1	0	-1	-1	-1	-1	0	0	0	0	1749
449	90	-79	-4	99	100	-18	-99	-99	-99	-99	-98	1750
137	90	8	2	59	47	15	-8	3	-9	-14	6	1751
307	90	-41	-40	52	83	29	0	-40	-81	-64	0	1752
457	90	21	0	56	55	51	8	0	0	0	0	1753
163	90	0	0	5	5	10	-1	0	0	0	0	1754
458	90	42	43	49	53	54	54	43	47	45	44	1755
446	90	-20	0	60	80	0	0	0	0	0	20	1756
70	90	-1	-29	25	26	-28	-33	2	6	-9	-13	1757
488	90	0	100	100	100	100	0	0	0	0	0	1758
199	90	-54	-69	-65	-54	-52	-57	-54	-59	-61	-62	1759
17	90	21	0	56	78	8	0	70	30	0	48	1760
422	90	-40	20	50	35	24	45	55	10	0	-40	1761
170	93	0	0	29	22	30	20	40	-36	-42	19	1762
235	93	-33	21	55	40	46	60	0	15	0	0	1763
524	93	0	12	36	0	39	-4	0	0	0	20	1764
236	93	0	0	34	59	17	0	0	0	0	0	1765
336	93	2	9	2	18	52	0	34	51	0	14	1766
559	93	-1	19	61	65	88	37	40	11	6	21	1767
490	93	21	32	43	44	17	0	0	0	0	0	1768
294	93	58	72	92	90	42	43	30	10	-15	87	1769
187	93	0	0	0	0	0	72	0	0	0	0	1770
36	93	-80	-80	5	30	20	50	70	10	-35	0	1771
433	93	0	0	58	0	0	0	0	0	0	0	1772
409	93	0	0	85	57	0	0	0	0	0	0	1773
561	93	25	59	15	11	67	-65	74	82	-80	-89	1774
456	93	0	10	40	0	15	30	50	10	0	0	1775
176	93	0	0	0	22	25	0	0	0	0	0	1776
448	93	-90	-91	27	-87	-77	21	10	-92	-83	-76	1777
382	93	0	22	23	49	45	39	34	39	50	36	1778
14	93	-14	0	20	8	16	0	18	0	9	0	1779
522	93	-5	37	-15	33	-40	7	-63	25	-4	47	1780
576	93	5	29	63	72	78	23	16	-91	-90	-89	1781
585	93	1	3	99	98	96	0	60	0	0	0	1782
205	93	-96	-96	-94	1	-96	0	46	18	0	-96	1783
417	93	46	50	41	52	50	52	40	47	50	57	1784
15	93	-9	7	-12	26	23	22	43	29	4	45	1785
305	93	10	10	10	5	0	30	20	14	0	0	1786
224	93	-26	-33	-21	-34	-36	-26	-40	-31	-23	-30	1787
146	93	22	30	49	40	57	54	81	55	-35	56	1788
252	95	-34	0	0	-6	-14	5	-10	-15	-26	-37	1789
524	95	65	-64	0	0	-39	0	0	0	0	0	1790
212	95	1	-17	45	37	67	0	0	66	12	16	1791
311	95	57	5	11	0	0	0	0	0	0	0	1792
159	95	-22	-44	47	-11	30	-26	-13	68	16	-25	1793
20	95	0	-10	5	-30	5	0	0	0	-20	0	1794
581	95	-1	-13	2	-8	-14	-17	8	12	-4	5	1795
408	95	12	0	57	26	31	0	0	-56	-63	0	1796
395	95	-1	0	-2	5	-36	19	-31	-15	2	-43	1797
578	95	-3	-12	3	31	-27	-34	-42	-39	-22	0	1798
123	95	38	63	44	23	37	13	23	30	38	37	1799
418	95	0	0	95	85	0	0	0	0	0	0	1800
257	95	-73	-77	31	29	-17	-63	17	17	-37	10	1801
456	95	10	5	5	25	10	0	10	0	0	0	1802
13	95	-5	-1	-1	8	10	0	15	0	0	0	1803
451	95	43	20	24	41	-37	-61	-68	-62	0	0	1804
510	95	4	-15	40	37	51	4	-17	-67	-73	-58	1805
385	95	0	0	43	26	61	0	0	-37	-48	0	1806
11	95	0	0	0	20	10	10	0	15	12	0	1807
572	95	0	0	80	21	21	0	0	-40	-40	0	1808
15	95	-11	9	10	38	-24	2	16	34	10	12	1809
428	95	0	0	65	62	13	0	0	14	11	11	1810
507	95	6	8	42	29	10	5	-1	8	34	25	1811
493	95	0	0	53	-22	-22	0	0	0	0	0	1812
116	95	-84	-82	-88	-82	-81	-80	-84	-76	-79	-83	1813
179	95	-47	-64	25	50	27	-30	-49	-50	-45	-56	1814
550	95	0	0	0	0	0	0	0	0	0	0	1815
146	95	0	20	10	29	-44	-42	40	47	50	53	1816
174	95	-37	-57	34	19	15	-75	-65	-63	-22	-54	1817
220	96	-40	0	-20	-20	-30	25	70	25	10	55	1818
509	96	0	29	68	25	34	0	0	-55	0	17	1819
388	96	11	19	3	3	-18	-23	-31	61	50	28	1820
64	96	0	0	78	40	16	-63	-78	-87	-88	-91	1821
341	96	3	22	27	11	36	42	55	28	32	40	1822
236	96	0	0	-75	0	-30	0	26	19	-1	94	1823
494	96	19	4	58	20	49	0	62	0	0	0	1824
588	96	0	0	-20	0	-80	0	-70	0	-70	0	1825
598	96	0	0	31	41	14	22	41	0	0	0	1826
409	96	0	-1	43	44	42	0	0	0	0	25	1827
420	96	1	10	35	25	10	0	0	-5	0	-15	1828
379	96	24	26	85	81	84	0	0	0	0	0	1829
534	96	-28	2	-13	36	13	14	20	7	17	-56	1830
372	96	0	0	79	78	0	0	0	0	0	0	1831
210	96	-96	-98	72	73	0	0	68	66	-58	0	1832
176	96	0	0	10	0	0	0	0	0	0	0	1833
13	96	-1	13	27	27	39	25	12	0	0	0	1834
517	96	98	18	23	14	19	-99	-96	-96	-95	-99	1835
208	96	16	51	46	48	37	38	53	43	54	49	1836
28	96	38	40	39	49	49	43	41	0	47	44	1837
540	96	10	10	48	0	11	0	48	26	25	26	1838
265	96	19	-2	28	65	15	-82	56	-95	-61	0	1839
595	96	65	75	74	80	80	0	80	25	70	80	1840
30	96	0	-2	-6	-8	-83	0	0	68	12	27	1841
575	96	0	0	61	39	0	0	9	0	0	56	1842
345	97	0	0	67	11	0	0	40	0	0	0	1843
251	97	-11	1	72	52	63	0	31	55	16	45	1844
83	97	1	-6	-2	-5	43	39	41	40	37	33	1845
569	97	1	0	55	51	9	10	9	7	-17	-13	1846
341	97	-17	-5	61	66	72	61	67	64	61	10	1847
463	97	9	17	25	26	4	11	39	40	-13	32	1848
295	97	-95	-96	40	-96	-98	-99	-98	-98	-94	-96	1849
471	97	0	40	50	30	9	0	60	20	0	0	1850
314	97	-96	13	-97	-95	10	-98	-97	-97	-97	-97	1851
253	97	-84	21	37	-55	51	42	73	-9	-57	5	1852
593	97	0	0	40	40	40	0	40	40	0	0	1853
408	97	0	11	34	21	14	0	31	-15	-23	-8	1854
396	97	-76	-65	-25	-29	45	18	-4	51	-60	-63	1855
353	97	0	0	57	40	78	23	36	0	0	0	1856
266	97	-74	-73	-19	-46	-72	-69	-3	-75	-76	-78	1857
546	97	-42	-63	-20	-60	-33	28	21	50	-65	23	1858
87	97	0	20	14	15	0	0	18	22	0	0	1859
72	97	0	0	77	0	0	0	0	0	0	0	1860
154	97	23	21	-38	20	43	45	26	-11	28	16	1861
576	97	23	53	92	63	35	-32	-13	-59	-67	-80	1862
374	97	-100	-100	80	80	40	-100	20	50	50	50	1863
486	97	0	16	17	0	25	26	30	18	0	20	1864
582	97	0	0	93	100	0	0	0	0	0	0	1865
129	97	0	0	47	0	0	0	0	30	0	0	1866
572	97	0	0	64	42	61	0	0	-30	0	0	1867
221	97	5	5	-25	-25	30	30	30	30	45	45	1868
228	97	-85	-88	-43	38	58	42	-37	-77	-83	81	1869
260	99	20	0	0	0	0	0	0	22	22	0	1870
509	99	-77	0	0	19	69	92	44	15	-87	89	1871
83	99	53	-68	79	78	62	1	-2	-75	-78	-79	1872
365	99	0	0	0	0	0	0	0	10	50	0	1873
583	99	0	-5	0	0	0	0	-14	-10	-7	-8	1874
445	99	100	100	-100	-100	100	100	100	100	-100	100	1875
295	99	41	27	60	29	-16	-96	-98	-99	-97	-62	1876
406	99	-23	-65	26	37	-16	-37	-64	-61	-60	-58	1877
171	99	0	0	25	0	88	0	66	82	84	85	1878
300	99	-61	22	16	45	71	90	73	25	-50	0	1879
84	99	26	41	0	40	2	0	0	0	0	0	1880
290	99	-21	-34	6	13	-15	-30	-27	18	14	-21	1881
557	99	-7	-43	45	39	37	37	-83	-74	-72	-61	1882
511	99	71	77	91	85	87	17	29	84	34	28	1883
85	99	57	58	6	69	89	76	16	7	27	35	1884
9	99	24	-61	16	0	0	0	-60	-63	0	0	1885
369	99	-63	-42	26	38	43	12	48	0	-52	-54	1886
172	99	-1	9	11	9	6	5	7	8	9	14	1887
297	99	-28	-23	49	38	-30	-49	-57	-66	-66	-64	1888
458	99	2	0	0	0	1	0	1	1	0	0	1889
291	99	82	86	0	-79	86	0	-98	-99	-96	-96	1890
240	99	0	0	96	100	100	0	100	100	100	0	1891
94	99	100	100	100	-99	40	0	100	-99	100	-99	1892
347	99	22	41	-18	45	56	0	0	0	25	0	1893
595	99	10	20	0	0	20	0	0	20	0	0	1894
1	99	0	4	27	54	12	22	-2	18	-6	17	1895
428	99	-39	-16	68	66	-8	20	-39	0	14	0	1896
444	99	0	5	-5	-5	0	0	20	20	-10	-20	1897
209	101	27	43	46	64	69	30	26	3	3	-22	1898
78	101	10	34	36	28	62	14	-3	-36	-19	9	1899
254	101	-100	-55	55	65	52	-100	-100	-100	-100	-100	1900
569	101	0	58	70	63	69	0	69	0	0	0	1901
487	101	0	0	28	38	35	0	0	0	0	0	1902
559	101	31	34	50	28	84	61	53	43	-40	44	1903
389	101	31	36	53	45	35	0	-31	-63	-67	-55	1904
294	101	15	21	67	12	45	72	91	53	50	90	1905
253	101	69	-72	70	70	-2	-54	-69	-76	-90	-61	1906
409	101	59	38	36	59	59	8	0	0	0	0	1907
470	101	35	0	96	98	41	86	0	0	0	0	1908
495	101	34	10	57	82	19	0	52	3	-43	17	1909
276	101	0	39	67	80	56	-25	0	0	0	0	1910
533	101	21	55	96	95	-28	-95	-96	-98	-98	-93	1911
560	101	2	-3	-4	8	3	-98	-2	5	16	14	1912
313	101	0	0	0	0	0	0	0	0	0	0	1913
597	101	0	12	87	85	100	0	0	-79	-83	-79	1914
456	101	40	55	30	25	0	35	0	0	0	0	1915
589	101	52	31	83	88	57	0	0	0	0	0	1916
498	101	42	61	77	54	63	19	25	11	-54	-14	1917
86	101	-23	-4	4	-31	14	10	-2	-10	-6	-10	1918
81	101	85	100	100	100	62	19	-100	-100	-100	-100	1919
49	101	57	26	12	-18	-1	-8	17	5	-19	-10	1920
116	101	-25	-25	-29	-29	-36	-42	0	0	0	-46	1921
468	101	20	85	75	40	50	0	0	10	0	0	1922
521	101	31	-7	-9	-12	-1	-35	-41	-55	-57	-58	1923
117	101	1	14	19	14	16	17	17	11	7	20	1924
559	102	-23	5	74	67	77	10	12	-54	-95	9	1925
37	102	0	0	0	0	0	0	0	0	0	0	1926
406	102	25	-47	-18	-60	-9	-48	-68	38	65	-49	1927
539	102	-39	-72	81	80	8	-91	-89	-8	-28	-57	1928
408	102	13	37	43	64	28	1	-12	-41	23	-31	1929
484	102	-20	0	50	80	75	0	0	-25	-10	0	1930
93	102	-100	23	50	-100	-84	-100	-48	21	-95	0	1931
483	102	-82	-79	5	10	21	-84	0	0	9	10	1932
415	102	-27	-33	-17	-14	-2	2	39	43	3	29	1933
244	102	-39	-20	30	19	50	30	-30	0	-19	-30	1934
455	102	0	0	-11	-7	0	0	0	0	-4	0	1935
32	102	2	33	33	53	23	-21	-18	-64	-74	-71	1936
44	102	-4	54	15	-39	22	3	-18	4	-40	9	1937
288	102	-58	-56	-70	-11	-8	-7	-12	-8	-67	-74	1938
320	102	-74	-72	-69	48	60	0	0	-69	-69	-69	1939
446	102	0	0	0	100	50	30	0	20	-40	-40	1940
264	102	-40	-30	20	90	90	15	0	-90	-90	-20	1941
291	102	-100	-100	-100	-95	-96	-99	-97	32	53	-98	1942
280	102	44	36	61	69	54	40	-87	-95	-72	-86	1943
364	102	-20	-20	-20	-5	-20	0	0	70	70	70	1944
552	102	-37	-36	22	-33	-32	41	40	41	40	42	1945
551	102	-65	-55	-52	46	42	-52	-68	-49	-56	-70	1946
594	102	0	0	54	2	19	44	50	43	51	0	1947
440	102	20	14	57	0	0	31	0	0	0	62	1948
40	102	35	26	26	12	4	-8	-2	-2	0	0	1949
272	102	0	68	72	100	81	-5	-49	-91	-89	-37	1950
430	104	-53	-53	36	41	61	-10	-37	-47	-45	-44	1951
319	104	0	0	0	0	0	0	0	0	0	0	1952
487	104	0	0	0	0	0	0	47	28	0	0	1953
289	104	-95	-13	40	6	-29	-1	31	-13	-90	-94	1954
42	104	6	5	0	4	12	0	7	3	12	11	1955
463	104	2	2	-1	-4	20	-3	26	-6	-8	-8	1956
231	104	-87	-88	-63	-15	-27	-41	43	57	48	58	1957
598	104	0	0	18	0	-44	0	0	0	0	0	1958
340	104	0	0	-84	-88	-88	0	0	-55	0	0	1959
442	104	0	0	-21	-54	0	0	0	-51	-45	0	1960
495	104	-29	25	6	0	16	45	70	54	-29	23	1961
10	104	0	0	51	53	51	0	55	73	57	57	1962
484	104	0	0	80	0	0	0	0	10	0	50	1963
93	104	0	0	-72	0	0	0	0	20	0	0	1964
353	104	0	0	20	18	-85	44	78	66	58	65	1965
266	104	-91	-88	-73	-88	-88	-88	-87	-87	-87	-76	1966
531	104	-100	-100	0	-100	-100	-100	100	50	67	-100	1967
326	104	-59	8	-54	-55	31	49	53	64	54	-18	1968
385	104	0	4	2	-29	0	0	0	43	0	0	1969
214	104	0	0	7	0	-60	15	30	26	21	0	1970
465	104	4	-32	-17	-47	-43	-1	47	49	48	41	1971
553	104	0	0	0	25	0	0	0	0	0	0	1972
1	104	-68	-3	-82	0	-3	-36	3	26	25	65	1973
151	104	0	0	0	0	0	0	0	0	0	0	1974
116	104	-90	-89	-89	-87	-85	-83	-84	-84	-81	-73	1975
179	104	0	0	31	48	39	51	13	22	39	-42	1976
464	104	10	-26	-25	-31	29	44	36	45	45	51	1977
366	104	0	0	0	0	0	0	60	18	37	50	1978
519	105	37	72	94	95	95	94	50	71	65	48	1979
303	105	-60	0	0	0	59	0	0	-28	-33	-37	1980
130	105	37	10	54	92	97	0	0	-64	-75	0	1981
96	105	-43	0	80	68	92	0	0	44	-25	40	1982
569	105	-46	9	13	34	82	32	16	-12	0	-16	1983
159	105	100	100	40	70	48	-10	-37	64	2	30	1984
450	105	21	67	52	66	8	29	1	-46	44	85	1985
144	105	83	44	42	69	15	52	-54	-52	-51	7	1986
563	105	4	-11	-84	-82	15	-24	-36	-11	0	-3	1987
21	105	42	48	65	100	100	54	16	71	-81	-79	1988
296	105	1	100	100	100	100	100	100	100	-100	0	1989
570	105	62	40	42	43	-6	9	13	35	35	35	1990
378	105	1	-21	39	41	51	12	21	-64	-69	0	1991
443	105	29	-16	23	39	54	52	7	-41	-63	-54	1992
55	105	-21	-41	65	68	100	-39	-25	-97	-95	-85	1993
587	105	14	-36	43	0	61	-65	-88	-92	-96	-91	1994
271	105	60	80	100	100	100	0	0	-60	-90	0	1995
385	105	0	0	70	59	83	0	0	-87	-89	-29	1996
229	105	0	13	0	0	0	0	0	0	0	0	1997
22	105	19	18	19	20	18	15	12	36	37	40	1998
267	105	100	99	0	0	100	24	0	57	56	0	1999
167	105	17	-25	26	10	8	31	9	8	31	-10	2000
115	105	60	0	50	0	48	48	0	0	0	40	2001
468	105	75	0	85	90	100	10	0	-95	-100	-35	2002
67	105	60	17	42	-13	-34	41	-15	52	-12	43	2003
386	105	8	0	0	0	0	0	5	12	24	29	2004
247	105	19	51	35	47	67	42	56	67	30	0	2005
258	109	-78	7	81	35	-3	-71	-75	-93	-97	0	2006
453	109	-2	29	100	8	46	-55	-90	-97	-95	-96	2007
209	109	1	22	6	12	58	12	51	51	55	37	2008
425	109	64	-2	96	-3	0	32	50	51	0	0	2009
536	109	0	-74	-84	-78	-81	-81	-92	-90	53	0	2010
279	109	22	68	100	95	100	0	-95	-91	-84	-96	2011
390	109	74	79	83	82	77	-83	-49	0	0	0	2012
131	109	77	46	16	-81	-76	-53	-46	6	31	59	2013
294	109	53	65	90	86	69	54	9	27	27	3	2014
314	109	-90	-91	-92	41	-94	-95	-95	-95	-94	-95	2015
50	109	43	44	87	86	29	-35	-76	-70	-73	-71	2016
192	109	70	36	96	97	75	0	-60	-71	-81	-73	2017
408	109	-17	3	70	63	30	0	33	-50	-67	14	2018
592	109	0	0	100	50	70	0	0	-100	-100	-100	2019
533	109	28	28	100	100	-66	-68	-96	-96	-98	-99	2020
244	109	80	69	89	88	30	0	-43	-19	-20	0	2021
413	109	83	82	66	85	2	-2	-21	-28	-37	19	2022
589	109	0	0	47	59	16	0	0	0	0	0	2023
548	109	-5	-5	30	-14	6	8	19	61	34	41	2024
32	109	24	-6	29	24	27	-7	-34	-73	-83	-45	2025
9	109	30	0	30	0	0	0	-76	0	-67	0	2026
337	109	8	1	-9	28	25	-20	-26	-43	-42	6	2027
222	109	-80	-80	40	39	56	-25	53	-100	-100	-91	2028
80	109	77	79	100	100	100	-76	-79	-81	-82	-84	2029
575	109	14	0	95	69	63	0	-69	0	0	-79	2030
61	109	57	17	92	76	-6	-87	-77	-91	-91	-76	2031
464	109	5	-1	44	46	42	-53	-54	-36	-54	-56	2032
228	109	-73	-84	100	100	48	-84	-91	-91	-89	-81	2033
150	109	64	0	-67	74	-57	0	-100	0	-92	0	2034
304	119	75	75	90	90	90	75	20	-70	-85	-85	2035
161	119	-23	-56	-37	-70	-62	0	0	0	0	0	2036
393	119	81	79	100	96	78	0	-95	-97	-98	-77	2037
7	119	40	40	100	100	0	0	0	0	0	0	2038
101	119	97	97	98	96	77	0	0	-93	-93	0	2039
269	119	46	63	98	97	64	-94	-92	-92	-90	-95	2040
596	119	80	60	100	50	45	-80	-70	-90	-95	-95	2041
73	119	1	2	99	98	13	4	-98	-99	-98	-98	2042
338	119	94	100	100	90	93	-35	-91	-98	-93	-13	2043
563	119	0	0	-1	0	-79	-84	0	-91	-90	0	2044
526	119	55	5	100	100	100	-2	-51	-67	-96	-95	2045
296	119	100	100	100	100	-74	-82	-100	-100	-100	-100	2046
531	119	90	90	100	100	90	0	-100	-100	-100	-100	2047
56	119	-8	-3	29	42	-7	-83	-97	-97	-95	-93	2048
558	119	57	55	69	72	-5	-78	-86	-97	-96	-96	2049
301	119	81	87	90	100	-47	0	0	0	0	0	2050
4	119	34	60	15	14	57	43	44	14	60	51	2051
106	119	30	0	100	75	70	0	-31	0	-60	0	2052
225	119	20	25	53	77	44	0	0	-10	0	1	2053
182	119	36	40	32	42	23	22	11	0	0	0	2054
163	119	-40	0	50	50	20	12	-40	-60	-60	0	2055
343	119	26	39	59	62	57	31	-9	-86	-63	-67	2056
224	119	-18	-15	-25	-24	-21	-24	-31	-17	-22	-35	2057
168	119	24	29	32	37	35	44	38	44	62	29	2058
67	119	28	-9	29	-26	0	44	-20	44	-9	30	2059
312	119	25	24	94	95	57	0	-62	-69	-69	-51	2060
247	119	-4	23	35	60	67	0	20	-20	-10	0	2061
239	119	58	76	0	0	0	0	0	0	0	0	2062
220	124	-20	20	85	90	30	39	0	0	0	-60	2063
281	124	0	0	0	0	0	0	36	46	0	49	2064
6	124	0	0	100	100	20	0	0	0	0	0	2065
503	124	0	0	99	-2	0	0	0	-40	0	0	2066
195	124	51	64	30	48	33	20	60	28	8	56	2067
20	124	0	0	100	50	0	0	0	0	0	0	2068
463	124	15	9	66	49	-1	-6	-6	-6	-5	-4	2069
231	124	-88	-85	70	72	-8	-36	29	-63	-67	6	2070
442	124	0	0	86	65	40	0	0	0	0	0	2071
515	124	0	0	0	0	0	0	0	0	0	0	2072
353	124	0	0	57	51	25	-59	-69	-67	-74	-89	2073
483	124	0	0	100	5	-17	0	0	0	0	53	2074
554	124	3	1	33	60	-2	0	-78	-76	-78	0	2075
326	124	-24	63	88	88	77	-57	76	-45	-39	73	2076
510	124	2	-3	-12	-34	-30	-3	-2	-25	-15	-44	2077
203	124	0	0	97	100	69	0	0	0	0	0	2078
141	124	12	10	12	56	-9	-16	-18	-5	-10	-7	2079
273	124	-79	-66	72	36	-50	-52	-9	-72	-57	0	2080
217	124	33	65	-60	-25	32	47	-3	26	-73	-47	2081
265	124	0	1	81	34	42	0	33	0	0	0	2082
165	124	40	55	72	53	79	57	88	80	50	90	2083
180	124	92	96	100	100	-61	0	43	0	0	0	2084
103	124	33	11	0	17	-18	14	14	-36	-6	19	2085
179	124	23	-38	100	62	60	-31	-52	-55	-72	-82	2086
27	124	0	10	45	20	8	6	36	15	0	0	2087
454	124	-91	-93	52	28	88	53	61	-71	-42	0	2088
366	124	0	0	71	80	86	37	0	-68	-57	0	2089
237	127	51	34	24	64	38	22	26	19	31	12	2090
258	127	60	-8	-2	20	40	-59	-72	-79	-74	22	2091
430	127	49	-63	70	74	69	-72	-96	-86	-86	-77	2092
130	127	64	0	68	0	70	0	-78	0	-78	-91	2093
400	127	100	100	-100	100	100	-100	-100	0	-100	100	2094
436	127	-25	-36	-34	-32	56	-87	-90	-60	-71	-85	2095
509	127	0	0	0	47	88	0	-64	0	0	0	2096
62	127	0	36	49	91	-93	-94	-100	-100	-100	-91	2097
423	127	0	0	0	0	0	0	0	0	0	0	2098
269	127	93	52	14	0	-1	-87	-89	-87	-84	-84	2099
596	127	30	20	70	80	60	-40	-100	-90	-60	-90	2100
308	127	28	20	0	0	0	0	0	0	0	0	2101
68	127	73	45	70	32	0	0	0	0	0	0	2102
128	127	-39	-42	-27	-45	-44	-38	-42	-42	-42	-38	2103
275	127	50	8	52	16	2	0	71	2	8	4	2104
579	127	0	0	73	0	0	0	0	0	0	0	2105
137	127	33	5	24	32	6	-26	-16	-29	-27	6	2106
307	127	-40	80	23	0	41	-31	-30	-54	-53	0	2107
197	127	0	0	9	-83	39	-63	0	0	0	0	2108
190	127	80	65	90	80	0	0	-40	-60	-60	-50	2109
334	127	15	0	0	53	51	66	15	0	0	-4	2110
363	127	1	1	5	-2	-6	2	21	-2	2	2	2111
168	127	25	41	54	47	0	0	0	0	0	0	2112
464	127	12	16	18	-8	24	26	-26	-21	-37	-33	2113
435	127	62	60	59	58	48	45	-41	-40	-41	-41	2114
422	127	25	-45	-50	10	-15	-30	20	-50	33	14	2115
209	159	-55	-7	42	69	73	49	42	14	8	-12	2116
520	159	49	52	61	65	26	46	-1	-27	-47	47	2117
393	159	0	0	97	78	63	0	0	-80	-87	0	2118
195	159	78	42	62	21	41	32	19	44	-12	38	2119
365	159	20	65	100	20	15	10	70	0	0	0	2120
583	159	0	0	100	100	100	0	0	0	-19	0	2121
359	159	-98	33	-97	44	19	15	-100	-100	-100	-100	2122
470	159	0	0	32	31	34	0	0	0	0	0	2123
592	159	50	50	15	75	100	0	0	0	0	0	2124
402	159	-62	-26	-67	2	-11	-74	0	-71	-74	-71	2125
438	159	0	0	0	-9	2	0	30	0	-64	-79	2126
556	159	42	52	58	66	66	-21	6	25	50	-25	2127
152	159	34	11	40	34	72	19	31	-59	-84	-52	2128
382	159	-32	28	42	-6	-33	-29	-36	-37	23	-22	2129
134	159	56	59	69	66	64	63	-18	-31	-25	-24	2130
403	159	0	25	100	100	100	0	0	0	-65	0	2131
373	159	0	0	40	30	50	-15	-10	-25	-30	-40	2132
57	159	-44	-45	21	23	16	-70	-72	-72	-76	-68	2133
369	159	0	0	29	28	1	0	0	0	0	2	2134
91	159	0	17	74	42	65	-3	-39	25	-67	-54	2135
458	159	20	22	23	24	24	26	26	23	22	26	2136
446	159	0	0	100	100	100	0	0	0	0	0	2137
127	159	40	40	80	50	75	0	0	-60	-80	0	2138
17	159	-21	19	46	65	48	0	7	0	19	0	2139
2	159	21	62	44	24	22	23	0	28	1	2	2140
440	159	0	62	79	0	62	0	-20	0	0	0	2141
425	160	0	0	100	100	25	0	0	47	57	75	2142
204	160	3	17	99	-31	71	-29	0	0	0	0	2143
537	160	0	0	62	60	20	0	0	0	0	0	2144
389	160	0	5	80	20	28	0	-67	-88	-83	0	2145
270	160	20	6	7	64	45	-2	-13	23	-10	-18	2146
245	160	50	28	61	23	57	47	70	17	0	0	2147
122	160	20	60	65	60	45	0	0	0	0	0	2148
539	160	-88	-90	54	28	-91	-91	-91	-91	-88	-88	2149
596	160	20	-10	80	40	50	-30	20	-20	-40	-30	2150
421	160	0	0	0	0	11	0	0	0	0	0	2151
322	160	-97	-78	55	54	-65	-59	-77	-96	-98	-97	2152
409	160	0	0	50	33	49	27	39	0	0	25	2153
470	160	0	0	85	72	69	0	0	0	0	0	2154
495	160	20	74	96	79	34	0	30	0	0	20	2155
577	160	24	20	15	34	0	0	0	0	0	0	2156
147	160	6	10	79	12	7	45	58	11	0	0	2157
383	160	72	58	56	63	65	73	74	75	77	78	2158
323	160	-18	-26	57	65	11	7	-25	-34	-40	-47	2159
172	160	1	18	8	26	8	16	-1	17	8	23	2160
267	160	0	43	100	100	32	0	0	0	0	0	2161
595	160	100	70	90	15	1	0	90	20	50	0	2162
368	160	57	23	67	19	59	26	63	30	60	31	2163
532	160	18	45	80	77	66	56	36	29	37	48	2164
185	160	99	86	28	69	70	70	81	-36	69	45	2165
6	161	80	80	0	0	80	100	30	-99	-98	5	2166
52	161	54	36	-16	55	-31	44	19	58	44	22	2167
261	161	0	0	10	0	70	0	0	-70	-90	15	2168
109	161	-40	55	85	70	100	6	-10	-65	-90	-20	2169
42	161	12	-25	18	30	100	79	29	-18	-44	-14	2170
231	161	-89	-87	-3	-47	0	62	43	-60	-68	-6	2171
192	161	0	0	0	0	90	-15	-11	-95	-96	-89	2172
241	161	14	-3	-55	17	-46	-47	-83	-80	-86	-83	2173
